Crime Type,Loss Amount,State/Territory,Year
Criminal Forums,$0,Minnesota,2018
Denial of Service/TDos,"$608,801",Minnesota,2018
Employment,"$240,086",Minnesota,2018
Extortion,$300,Minnesota,2018
Gambling,"$366,029",Minnesota,2018
Government Impersonation,$0,Minnesota,2018
Hacktivist,"$146,695",Minnesota,2018
Harassment/Threats of Violence,"$2,250,399",Minnesota,2018
Health Care Related,"$12,459",Minnesota,2018
IPR/Copyright and Counterfeit,"$8,367,636",Minnesota,2018
Identity Theft,"$527,506",Minnesota,2018
Investment,"$402,784",Minnesota,2018
Lottery/Sweepstakes/Inheritance,"$3,784",Minnesota,2018
Malware/Scareware/Virus,"$1,354,135",Minnesota,2018
Misrepresentation,$0,Minnesota,2018
No Lead Value,"$2,159,222",Minnesota,2018
Non-payment/Non-Delivery,"$12,718",Minnesota,2018
Other,"$1,099,969",Minnesota,2018
Overpayment,"$8,410,244",Minnesota,2018
Personal Data Breach,"$436,146",Minnesota,2018
Phishing/Vishing/Smishing/Pharming,"$461,200",Minnesota,2018
Ransomware,"$25,100",Minnesota,2018
Re-shipping,"$1,539,525",Minnesota,2018
Real Estate/Rental,"$763,224",Minnesota,2018
Spoofing,"$336,737",Minnesota,2018
Tech Support,$0,Minnesota,2018
Social Media,"$1,624,472",Minnesota,2018
Virtual Currency,"$1,896,944",Minnesota,2018
Advanced Fee,"$383,786",Mississippi,2018
BEC/EAC,"$2,618,163",Mississippi,2018
Charity,$0,Mississippi,2018
Civil Matter,"$2,825",Mississippi,2018
Confidence Fraud/Romance,"$464,302",Mississippi,2018
Corporate Data Breach,"$2,837",Mississippi,2018
Credit Card Fraud,"$115,672",Mississippi,2018
Crimes Against Children,$0,Mississippi,2018
Criminal Forums,$0,Mississippi,2018
Denial of Service/TDos,"$122,351",Mississippi,2018
Employment,"$25,005",Mississippi,2018
Extortion,$0,Mississippi,2018
Gambling,"$61,731",Mississippi,2018
Government Impersonation,$0,Mississippi,2018
Hacktivist,"$5,375",Mississippi,2018
Harassment/Threats of Violence,$0,Mississippi,2018
Health Care Related,"$1,152",Mississippi,2018
IPR/Copyright and Counterfeit,"$107,959",Mississippi,2018
Identity Theft,"$213,960",Mississippi,2018
Investment,"$163,449",Mississippi,2018
Lottery/Sweepstakes/Inheritance,"$2,216",Mississippi,2018
Malware/Scareware/Virus,"$63,040",Mississippi,2018
Misrepresentation,$0,Mississippi,2018
No Lead Value,"$1,443,542",Mississippi,2018
Non-payment/Non-Delivery,"$46,236",Mississippi,2018
Other,"$324,877",Mississippi,2018
Overpayment,"$94,680",Mississippi,2018
Personal Data Breach,"$35,888",Mississippi,2018
Phishing/Vishing/Smishing/Pharming,$0,Mississippi,2018
Ransomware,"$54,577",Mississippi,2018
Re-shipping,"$379,348",Mississippi,2018
Real Estate/Rental,"$65,494",Mississippi,2018
Spoofing,"$76,375",Mississippi,2018
Tech Support,$0,Mississippi,2018
Social Media,"$199,654",Mississippi,2018
Virtual Currency,"$24,582",Mississippi,2018
Advanced Fee,"$1,485,403",Missouri,2018
BEC/EAC,"$13,191,920",Missouri,2018
Charity,"$9,450",Missouri,2018
Civil Matter,$200,Missouri,2018
Confidence Fraud/Romance,"$5,849,242",Missouri,2018
Corporate Data Breach,"$28,071",Missouri,2018
Credit Card Fraud,"$631,098",Missouri,2018
Crimes Against Children,$0,Missouri,2018
Criminal Forums,$800,Missouri,2018
Denial of Service/TDos,"$243,238",Missouri,2018
Employment,"$390,179",Missouri,2018
Extortion,$825,Missouri,2018
Gambling,"$303,116",Missouri,2018
Government Impersonation,$0,Missouri,2018
Hacktivist,"$218,487",Missouri,2018
Harassment/Threats of Violence,$780,Missouri,2018
Health Care Related,"$22,055",Missouri,2018
IPR/Copyright and Counterfeit,"$625,812",Missouri,2018
Identity Theft,"$171,470",Missouri,2018
Investment,"$402,721",Missouri,2018
Lottery/Sweepstakes/Inheritance,"$2,619",Missouri,2018
Malware/Scareware/Virus,"$188,509",Missouri,2018
Misrepresentation,$0,Missouri,2018
No Lead Value,"$2,550,836",Missouri,2018
Non-payment/Non-Delivery,"$39,493",Missouri,2018
Other,"$989,223",Missouri,2018
Overpayment,"$531,514",Missouri,2018
Personal Data Breach,"$321,997",Missouri,2018
Phishing/Vishing/Smishing/Pharming,"$91,324",Missouri,2018
Ransomware,"$10,118",Missouri,2018
Re-shipping,"$1,976,867",Missouri,2018
Real Estate/Rental,"$906,643",Missouri,2018
Spoofing,"$498,507",Missouri,2018
Tech Support,$0,Missouri,2018
Social Media,"$1,779,895",Missouri,2018
Virtual Currency,"$370,790",Missouri,2018
Advanced Fee,"$173,840",Montana,2018
BEC/EAC,"$1,793,389",Montana,2018
Charity,$0,Montana,2018
Civil Matter,$979,Montana,2018
Confidence Fraud/Romance,"$500,415",Montana,2018
Corporate Data Breach,"$2,500",Montana,2018
Credit Card Fraud,"$43,031",Montana,2018
Crimes Against Children,$0,Montana,2018
Criminal Forums,"$1,300",Montana,2018
Denial of Service/TDos,"$25,961",Montana,2018
Employment,"$17,556",Montana,2018
Extortion,$0,Montana,2018
Gambling,"$27,688",Montana,2018
Government Impersonation,$0,Montana,2018
Hacktivist,"$3,295,245",Montana,2018
Harassment/Threats of Violence,$0,Montana,2018
Health Care Related,$0,Montana,2018
IPR/Copyright and Counterfeit,"$503,773",Montana,2018
Identity Theft,"$38,635",Montana,2018
Investment,"$3,319,779",Montana,2018
Lottery/Sweepstakes/Inheritance,$900,Montana,2018
Malware/Scareware/Virus,"$2,410",Montana,2018
Misrepresentation,$0,Montana,2018
No Lead Value,"$260,158",Montana,2018
Non-payment/Non-Delivery,"$4,297",Montana,2018
Other,"$46,881",Montana,2018
Overpayment,"$193,095",Montana,2018
Personal Data Breach,"$291,629",Montana,2018
Phishing/Vishing/Smishing/Pharming,$0,Montana,2018
Ransomware,$0,Montana,2018
Re-shipping,"$39,055",Montana,2018
Real Estate/Rental,"$207,933",Montana,2018
Spoofing,"$223,058",Montana,2018
Tech Support,$0,Montana,2018
Social Media,"$381,574",Montana,2018
Virtual Currency,"$364,000",Montana,2018
Advanced Fee,"$388,205",Nebraska,2018
BEC/EAC,"$5,419,133",Nebraska,2018
Charity,$0,Nebraska,2018
Civil Matter,"$3,740",Nebraska,2018
Confidence Fraud/Romance,"$1,782,497",Nebraska,2018
Corporate Data Breach,"$141,144",Nebraska,2018
Credit Card Fraud,"$125,214",Nebraska,2018
Crimes Against Children,$0,Nebraska,2018
Criminal Forums,"$1,000",Nebraska,2018
Denial of Service/TDos,"$26,449",Nebraska,2018
Employment,"$46,425",Nebraska,2018
Extortion,$0,Nebraska,2018
Gambling,"$21,958",Nebraska,2018
Government Impersonation,$0,Nebraska,2018
Hacktivist,"$10,300",Nebraska,2018
Harassment/Threats of Violence,$0,Nebraska,2018
Health Care Related,"$2,607",Nebraska,2018
IPR/Copyright and Counterfeit,"$100,825",Nebraska,2018
Identity Theft,"$754,487",Nebraska,2018
Investment,"$251,489",Nebraska,2018
Lottery/Sweepstakes/Inheritance,$600,Nebraska,2018
Malware/Scareware/Virus,"$11,632",Nebraska,2018
Misrepresentation,$0,Nebraska,2018
No Lead Value,"$479,391",Nebraska,2018
Non-payment/Non-Delivery,"$317,275",Nebraska,2018
Other,"$141,261",Nebraska,2018
Overpayment,"$106,683",Nebraska,2018
Personal Data Breach,"$85,016",Nebraska,2018
Phishing/Vishing/Smishing/Pharming,"$5,300",Nebraska,2018
Ransomware,$0,Nebraska,2018
Re-shipping,"$279,697",Nebraska,2018
Real Estate/Rental,"$38,567",Nebraska,2018
Spoofing,"$82,300",Nebraska,2018
Tech Support,$0,Nebraska,2018
Social Media,"$443,908",Nebraska,2018
Virtual Currency,"$748,523",Nebraska,2018
Advanced Fee,"$677,139",Nevada,2018
BEC/EAC,"$6,110,393",Nevada,2018
Charity,$199,Nevada,2018
Civil Matter,"$50,300",Nevada,2018
Confidence Fraud/Romance,"$6,282,784",Nevada,2018
Corporate Data Breach,"$920,381",Nevada,2018
Credit Card Fraud,"$2,289,913",Nevada,2018
Crimes Against Children,$0,Nevada,2018
Criminal Forums,$0,Nevada,2018
Denial of Service/TDos,"$1,120,763",Nevada,2018
Employment,"$1,482,658",Nevada,2018
Extortion,"$69,080",Nevada,2018
Gambling,"$501,155",Nevada,2018
Government Impersonation,$0,Nevada,2018
Hacktivist,"$66,298",Nevada,2018
Harassment/Threats of Violence,"$34,842",Nevada,2018
Health Care Related,"$5,546",Nevada,2018
IPR/Copyright and Counterfeit,"$557,057",Nevada,2018
Identity Theft,"$3,203,650",Nevada,2018
Investment,"$162,254",Nevada,2018
Lottery/Sweepstakes/Inheritance,"$9,749",Nevada,2018
Malware/Scareware/Virus,"$103,537",Nevada,2018
Misrepresentation,$0,Nevada,2018
No Lead Value,"$3,421,878",Nevada,2018
Non-payment/Non-Delivery,"$882,157",Nevada,2018
Other,"$1,132,071",Nevada,2018
Overpayment,"$5,162,170",Nevada,2018
Personal Data Breach,"$383,369",Nevada,2018
Phishing/Vishing/Smishing/Pharming,$582,Nevada,2018
Ransomware,"$36,970",Nevada,2018
Re-shipping,"$422,047",Nevada,2018
Real Estate/Rental,"$1,835,593",Nevada,2018
Spoofing,"$656,762",Nevada,2018
Tech Support,$0,Nevada,2018
Social Media,"$1,086,273",Nevada,2018
Virtual Currency,"$5,116,147",Nevada,2018
Advanced Fee,"$219,297",New Hampshire,2018
BEC/EAC,"$2,783,487",New Hampshire,2018
Charity,$0,New Hampshire,2018
Civil Matter,$25,New Hampshire,2018
Confidence Fraud/Romance,"$1,068,704",New Hampshire,2018
Corporate Data Breach,"$3,820",New Hampshire,2018
Credit Card Fraud,"$126,952",New Hampshire,2018
Crimes Against Children,$0,New Hampshire,2018
Criminal Forums,$0,New Hampshire,2018
Denial of Service/TDos,"$50,880",New Hampshire,2018
Employment,"$313,061",New Hampshire,2018
Extortion,$0,New Hampshire,2018
Gambling,"$310,853",New Hampshire,2018
Government Impersonation,$0,New Hampshire,2018
Hacktivist,"$82,260",New Hampshire,2018
Harassment/Threats of Violence,$0,New Hampshire,2018
Health Care Related,$133,New Hampshire,2018
IPR/Copyright and Counterfeit,"$534,709",New Hampshire,2018
Identity Theft,"$449,700",New Hampshire,2018
Investment,"$126,200",New Hampshire,2018
Lottery/Sweepstakes/Inheritance,"$1,669",New Hampshire,2018
Malware/Scareware/Virus,"$12,640",New Hampshire,2018
Misrepresentation,$0,New Hampshire,2018
No Lead Value,"$719,389",New Hampshire,2018
Non-payment/Non-Delivery,"$32,213",New Hampshire,2018
Other,"$94,831",New Hampshire,2018
Overpayment,"$47,366",New Hampshire,2018
Personal Data Breach,"$14,299",New Hampshire,2018
Phishing/Vishing/Smishing/Pharming,$0,New Hampshire,2018
Ransomware,"$2,650",New Hampshire,2018
Re-shipping,"$700,144",New Hampshire,2018
Real Estate/Rental,"$27,494",New Hampshire,2018
Spoofing,"$315,237",New Hampshire,2018
Tech Support,$0,New Hampshire,2018
Social Media,"$658,958",New Hampshire,2018
Virtual Currency,"$416,116",New Hampshire,2018
Advanced Fee,"$2,872,665",New Jersey,2018
BEC/EAC,"$54,132,347",New Jersey,2018
Charity,"$33,726",New Jersey,2018
Civil Matter,"$15,744",New Jersey,2018
Confidence Fraud/Romance,"$8,275,788",New Jersey,2018
Corporate Data Breach,"$1,927,798",New Jersey,2018
Credit Card Fraud,"$3,058,950",New Jersey,2018
Crimes Against Children,$0,New Jersey,2018
Criminal Forums,$0,New Jersey,2018
Denial of Service/TDos,"$588,400",New Jersey,2018
Employment,"$3,878,446",New Jersey,2018
Extortion,$0,New Jersey,2018
Gambling,"$3,213,248",New Jersey,2018
Government Impersonation,$0,New Jersey,2018
Hacktivist,"$763,087",New Jersey,2018
Harassment/Threats of Violence,"$3,500",New Jersey,2018
Health Care Related,"$160,932",New Jersey,2018
IPR/Copyright and Counterfeit,"$1,526,291",New Jersey,2018
Identity Theft,"$1,421,303",New Jersey,2018
Investment,"$184,751",New Jersey,2018
Lottery/Sweepstakes/Inheritance,"$78,216",New Jersey,2018
Malware/Scareware/Virus,"$268,433",New Jersey,2018
Misrepresentation,$0,New Jersey,2018
No Lead Value,"$3,776,197",New Jersey,2018
Non-payment/Non-Delivery,"$464,069",New Jersey,2018
Other,"$1,484,958",New Jersey,2018
Overpayment,"$2,303,915",New Jersey,2018
Personal Data Breach,"$2,727,152",New Jersey,2018
Phishing/Vishing/Smishing/Pharming,"$178,122",New Jersey,2018
Ransomware,"$16,762",New Jersey,2018
Re-shipping,"$4,785,943",New Jersey,2018
Real Estate/Rental,"$2,434,240",New Jersey,2018
Spoofing,"$1,086,366",New Jersey,2018
Tech Support,$0,New Jersey,2018
Social Media,"$1,136,612",New Jersey,2018
Virtual Currency,"$2,955,226",New Jersey,2018
Advanced Fee,"$320,729",New Mexico,2018
BEC/EAC,"$3,158,731",New Mexico,2018
Charity,$5,New Mexico,2018
Civil Matter,$95,New Mexico,2018
Confidence Fraud/Romance,"$2,608,857",New Mexico,2018
Corporate Data Breach,"$115,383",New Mexico,2018
Credit Card Fraud,"$257,189",New Mexico,2018
Crimes Against Children,$0,New Mexico,2018
Criminal Forums,$0,New Mexico,2018
Denial of Service/TDos,"$199,552",New Mexico,2018
Employment,"$246,141",New Mexico,2018
Extortion,$25,New Mexico,2018
Gambling,"$52,684",New Mexico,2018
Government Impersonation,$0,New Mexico,2018
Hacktivist,"$188,435",New Mexico,2018
Harassment/Threats of Violence,$119,New Mexico,2018
Health Care Related,"$4,438",New Mexico,2018
IPR/Copyright and Counterfeit,"$43,050",New Mexico,2018
Identity Theft,"$445,378",New Mexico,2018
Investment,"$347,073",New Mexico,2018
Lottery/Sweepstakes/Inheritance,"$7,967",New Mexico,2018
Malware/Scareware/Virus,"$106,011",New Mexico,2018
Misrepresentation,$0,New Mexico,2018
No Lead Value,"$915,531",New Mexico,2018
Non-payment/Non-Delivery,"$11,724",New Mexico,2018
Other,"$139,684",New Mexico,2018
Overpayment,"$114,653",New Mexico,2018
Personal Data Breach,"$179,034",New Mexico,2018
Phishing/Vishing/Smishing/Pharming,$0,New Mexico,2018
Ransomware,$0,New Mexico,2018
Re-shipping,"$835,399",New Mexico,2018
Real Estate/Rental,"$28,533",New Mexico,2018
Spoofing,"$300,427",New Mexico,2018
Tech Support,$0,New Mexico,2018
Social Media,"$640,643",New Mexico,2018
Virtual Currency,"$234,302",New Mexico,2018
Advanced Fee,"$5,562,816",New York,2018
BEC/EAC,"$124,028,639",New York,2018
Charity,"$16,963",New York,2018
Civil Matter,"$53,820",New York,2018
Confidence Fraud/Romance,"$16,867,421",New York,2018
Corporate Data Breach,"$3,716,083",New York,2018
Credit Card Fraud,"$4,683,738",New York,2018
Crimes Against Children,"$1,245",New York,2018
Criminal Forums,"$62,612",New York,2018
Denial of Service/TDos,"$1,625,991",New York,2018
Employment,"$8,969,511",New York,2018
Extortion,"$148,158",New York,2018
Gambling,"$6,961,742",New York,2018
Government Impersonation,$0,New York,2018
Hacktivist,"$400,897",New York,2018
Harassment/Threats of Violence,"$1,724",New York,2018
Health Care Related,"$281,099",New York,2018
IPR/Copyright and Counterfeit,"$5,745,276",New York,2018
Identity Theft,"$15,300,115",New York,2018
Investment,"$2,748,109",New York,2018
Lottery/Sweepstakes/Inheritance,"$83,109",New York,2018
Malware/Scareware/Virus,"$1,029,419",New York,2018
Misrepresentation,$0,New York,2018
No Lead Value,"$10,834,778",New York,2018
Non-payment/Non-Delivery,"$2,058,765",New York,2018
Other,"$2,846,126",New York,2018
Overpayment,"$10,357,540",New York,2018
Personal Data Breach,"$3,152,398",New York,2018
Phishing/Vishing/Smishing/Pharming,"$284,736",New York,2018
Ransomware,"$39,304",New York,2018
Re-shipping,"$15,200,808",New York,2018
Real Estate/Rental,"$4,861,618",New York,2018
Spoofing,"$2,519,041",New York,2018
Tech Support,$0,New York,2018
Social Media,"$6,163,476",New York,2018
Virtual Currency,"$12,770,022",New York,2018
Advanced Fee,"$928,023",North Carolina,2018
BEC/EAC,"$29,829,247",North Carolina,2018
Charity,"$22,000",North Carolina,2018
Civil Matter,"$7,099",North Carolina,2018
Confidence Fraud/Romance,"$20,686,807",North Carolina,2018
Corporate Data Breach,"$528,290",North Carolina,2018
Credit Card Fraud,"$1,544,356",North Carolina,2018
Crimes Against Children,$0,North Carolina,2018
Criminal Forums,"$16,149",North Carolina,2018
Denial of Service/TDos,"$555,800",North Carolina,2018
Employment,"$437,456",North Carolina,2018
Extortion,"$1,450",North Carolina,2018
Gambling,"$471,822",North Carolina,2018
Government Impersonation,$0,North Carolina,2018
Hacktivist,"$74,275",North Carolina,2018
Harassment/Threats of Violence,$791,North Carolina,2018
Health Care Related,"$23,937",North Carolina,2018
IPR/Copyright and Counterfeit,"$1,748,843",North Carolina,2018
Identity Theft,"$76,024,625",North Carolina,2018
Investment,"$761,854",North Carolina,2018
Lottery/Sweepstakes/Inheritance,"$261,417",North Carolina,2018
Malware/Scareware/Virus,"$497,953",North Carolina,2018
Misrepresentation,$0,North Carolina,2018
No Lead Value,"$2,943,261",North Carolina,2018
Non-payment/Non-Delivery,"$85,896",North Carolina,2018
Other,"$900,606",North Carolina,2018
Overpayment,"$2,309,792",North Carolina,2018
Personal Data Breach,"$1,317,907",North Carolina,2018
Phishing/Vishing/Smishing/Pharming,"$10,000",North Carolina,2018
Ransomware,"$69,792",North Carolina,2018
Re-shipping,"$1,952,973",North Carolina,2018
Real Estate/Rental,"$2,620,623",North Carolina,2018
Spoofing,"$916,854",North Carolina,2018
Tech Support,$0,North Carolina,2018
Social Media,"$2,483,256",North Carolina,2018
Virtual Currency,"$7,171,428",North Carolina,2018
Advanced Fee,"$41,182",North Dakota,2018
BEC/EAC,"$427,379",North Dakota,2018
Charity,$0,North Dakota,2018
Civil Matter,$0,North Dakota,2018
Confidence Fraud/Romance,"$1,303,702",North Dakota,2018
Corporate Data Breach,$0,North Dakota,2018
Credit Card Fraud,"$49,051",North Dakota,2018
Crimes Against Children,$0,North Dakota,2018
Criminal Forums,$0,North Dakota,2018
Denial of Service/TDos,"$37,852",North Dakota,2018
Employment,"$13,778",North Dakota,2018
Extortion,$0,North Dakota,2018
Gambling,"$3,350",North Dakota,2018
Government Impersonation,$0,North Dakota,2018
Hacktivist,$0,North Dakota,2018
Harassment/Threats of Violence,$0,North Dakota,2018
Health Care Related,"$1,283",North Dakota,2018
IPR/Copyright and Counterfeit,"$16,996",North Dakota,2018
Identity Theft,"$51,268",North Dakota,2018
Investment,"$115,330",North Dakota,2018
Lottery/Sweepstakes/Inheritance,$300,North Dakota,2018
Malware/Scareware/Virus,"$2,163",North Dakota,2018
Misrepresentation,$0,North Dakota,2018
No Lead Value,"$230,030",North Dakota,2018
Non-payment/Non-Delivery,"$4,300",North Dakota,2018
Other,"$1,147,828",North Dakota,2018
Overpayment,"$71,370",North Dakota,2018
Personal Data Breach,"$17,289",North Dakota,2018
Phishing/Vishing/Smishing/Pharming,$0,North Dakota,2018
Ransomware,$0,North Dakota,2018
Re-shipping,"$44,438",North Dakota,2018
Real Estate/Rental,"$14,367",North Dakota,2018
Spoofing,"$14,425",North Dakota,2018
Tech Support,$0,North Dakota,2018
Social Media,"$84,123",North Dakota,2018
Virtual Currency,"$77,749",North Dakota,2018
Advanced Fee,"$3,717",Northern Mariana Islands,2018
BEC/EAC,$0,Northern Mariana Islands,2018
Charity,$0,Northern Mariana Islands,2018
Civil Matter,$0,Northern Mariana Islands,2018
Confidence Fraud/Romance,"$9,275",Northern Mariana Islands,2018
Corporate Data Breach,$0,Northern Mariana Islands,2018
Credit Card Fraud,$0,Northern Mariana Islands,2018
Crimes Against Children,$0,Northern Mariana Islands,2018
Criminal Forums,$0,Northern Mariana Islands,2018
Denial of Service/TDos,$0,Northern Mariana Islands,2018
Employment,$500,Northern Mariana Islands,2018
Extortion,$0,Northern Mariana Islands,2018
Gambling,$0,Northern Mariana Islands,2018
Government Impersonation,$0,Northern Mariana Islands,2018
Hacktivist,"$9,275",Northern Mariana Islands,2018
Harassment/Threats of Violence,$0,Northern Mariana Islands,2018
Health Care Related,$0,Northern Mariana Islands,2018
IPR/Copyright and Counterfeit,$0,Northern Mariana Islands,2018
Identity Theft,$0,Northern Mariana Islands,2018
Investment,$0,Northern Mariana Islands,2018
Lottery/Sweepstakes/Inheritance,$0,Northern Mariana Islands,2018
Malware/Scareware/Virus,$0,Northern Mariana Islands,2018
Misrepresentation,$0,Northern Mariana Islands,2018
No Lead Value,$690,Northern Mariana Islands,2018
Non-payment/Non-Delivery,$0,Northern Mariana Islands,2018
Other,$0,Northern Mariana Islands,2018
Overpayment,$0,Northern Mariana Islands,2018
Personal Data Breach,$0,Northern Mariana Islands,2018
Phishing/Vishing/Smishing/Pharming,$0,Northern Mariana Islands,2018
Ransomware,$0,Northern Mariana Islands,2018
Re-shipping,$500,Northern Mariana Islands,2018
Real Estate/Rental,$0,Northern Mariana Islands,2018
Spoofing,$0,Northern Mariana Islands,2018
Tech Support,$0,Northern Mariana Islands,2018
Social Media,$500,Northern Mariana Islands,2018
Virtual Currency,$0,Northern Mariana Islands,2018
Advanced Fee,"$1,057,112",Ohio,2018
BEC/EAC,"$70,274,973",Ohio,2018
Charity,"$47,917",Ohio,2018
Civil Matter,"$36,102",Ohio,2018
Confidence Fraud/Romance,"$9,085,821",Ohio,2018
Corporate Data Breach,"$1,011,205",Ohio,2018
